13:36:48,-4.886,-9.777,0.590;0.271;-0.309
13:36:50,-4.739,-9.661,0.588;0.266;-0.320
13:36:53,-4.733,-9.701,0.592;0.266;-0.320
13:36:54,-4.862,-9.562,0.596;0.269;-0.321
13:36:56,-4.794,-9.808,0.588;0.271;-0.322
13:36:57,-4.970,-9.577,0.596;0.278;-0.323
13:36:59,-2.446,-4.289,0.527;0.432;-0.512
13:37:01,-4.576,-10.482,0.481;0.488;-0.548
13:37:03,-3.941,-7.992,0.158;0.826;-0.839
13:37:05,-4.796,-10.073,0.151;0.864;-0.862
13:37:07,-4.720,-10.197,0.151;0.862;-0.870
13:37:08,-4.756,-10.390,0.153;0.864;-0.866
13:37:10,-3.724,-11.024,0.173;0.904;-0.853
13:37:11,-4.274,-9.688,0.198;0.881;-0.854
13:37:13,-3.688,-10.418,0.354;0.873;-0.763
13:37:14,-3.892,-8.959,0.316;0.875;-0.778
13:37:16,-3.437,-7.544,0.295;0.928;-0.820
13:37:18,-4.563,-10.192,0.304;0.915;-0.800
13:37:19,-3.232,-10.571,0.226;0.998;-0.876
13:37:20,-10.088,-10.642,0.271;0.959;-0.816
13:37:22,-4.610,-10.287,0.282;0.894;-0.802
13:37:23,-4.658,-10.178,0.279;0.891;-0.807
13:37:25,-5.330,-10.108,0.283;0.887;-0.806
13:37:27,-4.743,-10.844,0.221;0.957;-0.865
13:37:28,-4.816,-9.929,0.246;0.947;-0.820
13:37:29,-4.535,-10.256,0.247;0.946;-0.826
13:37:30,-5.111,-9.878,0.243;0.941;-0.823
13:37:31,-4.860,-10.224,0.254;0.948;-0.832
13:37:32,-4.760,-9.837,0.244;0.945;-0.828
13:37:33,-5.005,-10.126,0.259;0.943;-0.828
13:37:34,-4.842,-9.968,0.251;0.947;-0.815
13:37:35,-4.842,-10.034,0.256;0.943;-0.830
13:37:36,-5.133,-10.680,0.251;0.943;-0.816
13:37:37,-4.776,-10.088,0.243;0.942;-0.840
13:37:38,-4.821,-10.052,0.254;0.942;-0.817
13:37:39,-4.658,-10.169,0.250;0.940;-0.817
13:37:40,-4.860,-10.224,0.250;0.943;-0.833
13:37:41,-4.550,-10.335,0.249;0.941;-0.824
13:37:42,-4.484,-9.874,0.257;0.943;-0.818
13:37:43,-4.846,-9.676,0.257;0.949;-0.822
13:37:44,-4.864,-9.549,0.254;0.945;-0.818
13:37:45,-4.860,-10.064,0.253;0.947;-0.827
13:37:47,-4.172,-9.592,0.251;0.945;-0.831
13:37:48,-4.395,-10.112,0.256;0.938;-0.840
13:37:49,-4.788,-9.871,0.256;0.948;-0.826
13:37:50,-4.848,-10.189,0.253;0.938;-0.825
13:37:51,-4.917,-10.095,0.254;0.938;-0.825
13:37:52,-4.706,-10.415,0.252;0.950;-0.828
13:37:53,-4.676,-10.530,0.254;0.942;-0.823
13:37:54,-3.657,-10.160,0.254;0.950;-0.827
13:37:55,-4.764,-10.251,0.255;0.946;-0.825
13:37:56,-4.668,-10.007,0.247;0.945;-0.815
13:37:57,-4.883,-10.127,0.221;0.945;-0.815
13:37:58,-4.759,-10.110,0.255;0.951;-0.825
13:37:59,-4.725,-10.134,0.249;0.950;-0.837
13:38:00,-4.811,-10.129,0.257;0.942;-0.820
13:38:01,-4.589,-10.277,0.252;0.937;-0.819
13:38:02,-4.739,-10.407,0.253;0.947;-0.809
13:38:03,-4.494,-10.147,0.254;0.948;-0.823
13:38:04,-4.847,-10.119,0.253;0.945;-0.825
13:38:05,-4.807,-10.214,0.247;0.947;-0.828
13:38:06,-4.804,-10.163,0.259;0.949;-0.819
13:38:07,-4.703,-10.118,0.249;0.953;-0.816
13:38:08,-4.671,-10.106,0.249;0.943;-0.842
13:38:09,-4.845,-10.111,0.256;0.941;-0.818
13:38:10,-4.811,-9.977,0.257;0.943;-0.819
13:38:11,-5.098,-10.317,0.254;0.943;-0.823
13:38:12,-4.815,-10.020,0.247;0.953;-0.827
13:38:13,-4.885,-10.305,0.254;0.952;-0.833
13:38:14,-4.848,-9.708,0.246;0.945;-0.831
13:38:15,-4.969,-10.102,0.249;0.944;-0.828
13:38:16,-4.854,-10.252,0.247;0.951;-0.822
13:38:17,-4.752,-10.315,0.256;0.949;-0.802
13:38:18,-4.792,-10.279,0.252;0.955;-0.828
13:38:19,-4.884,-10.286,0.254;0.941;-0.830
13:38:21,-4.548,-10.343,0.249;0.954;-0.818
13:38:23,-4.820,-9.994,0.254;0.945;-0.818
13:38:25,-4.792,-10.232,0.248;0.947;-0.810
13:38:28,-4.842,-10.099,0.240;0.950;-0.838
13:38:32,-4.515,-10.284,0.234;0.947;-0.864
13:38:36,-4.692,-10.104,0.249;0.948;-0.851
13:38:38,-4.836,-10.133,0.245;0.947;-0.848
13:38:42,-4.795,-10.188,0.257;0.949;-0.825
13:38:44,-4.750,-9.968,0.252;0.952;-0.849
13:38:46,-4.726,-10.274,0.250;0.948;-0.831
13:38:47,-4.872,-10.315,0.250;0.948;-0.841
13:38:49,-4.762,-10.037,0.249;0.956;-0.838
13:38:50,-4.705,-10.041,0.247;0.951;-0.841
13:38:52,-4.617,-10.036,0.253;0.953;-0.829
13:38:53,-4.578,-10.248,0.253;0.954;-0.828
13:38:56,-4.910,-11.888,0.262;0.962;-0.886
13:38:58,-4.977,-12.078,0.274;0.959;-0.883
13:39:00,-4.919,-12.023,0.267;0.972;-0.884
13:39:02,-4.925,-11.952,0.264;0.964;-0.883
13:39:04,-4.991,-11.921,0.276;0.966;-0.880
13:39:06,-5.553,-12.273,0.272;0.975;-0.891
13:39:07,-4.873,-12.103,0.265;0.965;-0.907
13:39:09,-4.976,-11.749,0.275;0.969;-0.893
13:39:10,-5.368,-11.715,0.289;0.968;-0.888
13:39:11,-5.315,-11.851,0.281;0.965;-0.883
13:39:12,-4.452,-11.432,0.277;0.966;-0.886
13:39:13,-5.081,-11.871,0.277;0.970;-0.876
13:39:14,-4.841,-12.108,0.279;0.965;-0.875
13:39:15,-4.765,-12.019,0.275;0.969;-0.870
13:39:16,-4.903,-11.973,0.277;0.971;-0.891
13:39:17,-5.119,-11.565,0.280;0.968;-0.870
13:39:18,-5.203,-11.991,0.274;0.966;-0.892
13:39:20,-5.037,-11.741,0.278;0.963;-0.903
13:39:22,-4.929,-12.514,0.276;0.960;-0.905
13:39:24,-4.926,-12.010,0.275;0.957;-0.889
13:39:26,-4.797,-11.968,0.275;0.957;-0.900
13:39:28,-4.761,-9.887,0.266;0.973;-0.866
13:39:30,-4.811,-10.111,0.264;0.970;-0.871
13:39:31,-4.843,-9.936,0.262;0.969;-0.870
13:39:33,-5.141,-10.457,0.257;0.969;-0.874
13:39:34,-4.820,-9.559,0.263;0.964;-0.871
13:39:36,-4.811,-10.056,0.264;0.970;-0.868
13:39:37,-4.747,-10.003,0.263;0.974;-0.867
13:39:39,-4.727,-9.892,0.270;0.971;-0.877
13:39:40,-4.738,-10.146,0.259;0.968;-0.873
13:39:42,-4.786,-10.124,0.263;0.981;-0.870
13:39:43,-4.865,-10.148,0.273;0.968;-0.857
13:39:45,-4.847,-10.135,0.264;0.967;-0.873
13:39:46,-4.868,-10.418,0.258;0.969;-0.888
13:39:48,-4.705,-7.385,0.239;0.978;-0.873
13:39:50,-4.773,-7.322,0.238;0.964;-0.887
13:39:52,-4.883,-7.260,0.252;0.971;-0.866
13:39:53,-4.820,-7.389,0.255;0.983;-0.867
13:39:54,-4.806,-7.399,0.245;0.978;-0.873
13:39:56,-4.775,-7.347,0.240;0.965;-0.878
13:39:58,-4.775,-7.765,0.254;0.966;-0.859
13:40:00,-6.558,-8.587,0.579;0.438;-0.521
13:40:01,-4.791,-7.347,0.584;0.439;-0.519
13:40:04,-4.807,-7.212,0.581;0.434;-0.531
13:40:05,-4.797,-7.777,0.586;0.410;-0.491
13:40:07,-6.375,-10.291,0.596;0.343;-0.450
13:40:08,-4.774,-7.476,0.602;0.342;-0.436
13:40:09,-4.633,-7.459,0.603;0.336;-0.431
13:40:10,-4.448,-7.223,0.601;0.338;-0.436
13:40:11,-4.642,-7.345,0.590;0.339;-0.423
13:40:13,-4.671,-7.565,0.590;0.344;-0.436
13:40:14,-4.600,-7.388,0.594;0.340;-0.429
13:40:16,-4.749,-7.500,0.586;0.338;-0.435
13:40:17,-4.630,-7.334,0.585;0.344;-0.447
13:40:19,-4.610,-7.444,0.591;0.344;-0.450
13:40:21,-4.684,-7.385,0.594;0.338;-0.455
13:40:23,-4.752,-7.348,0.589;0.344;-0.437
13:40:25,-4.662,-7.306,0.589;0.343;-0.439
13:40:28,-4.669,-7.373,0.585;0.336;-0.437
13:40:30,-4.768,-7.370,0.589;0.345;-0.441
13:40:31,-4.641,-7.301,0.577;0.334;-0.445
13:40:32,-4.774,-7.292,0.595;0.336;-0.426
13:40:34,-4.720,-7.383,0.596;0.333;-0.446
13:40:36,-4.735,-7.277,0.598;0.337;-0.427
13:40:37,-4.751,-7.450,0.589;0.332;-0.421
13:40:38,-4.705,-7.388,0.586;0.329;-0.451
13:40:40,-4.764,-7.304,0.582;0.341;-0.440
13:40:42,-4.664,-7.405,0.580;0.348;-0.440
13:40:44,-4.729,-7.312,0.591;0.342;-0.431
13:40:47,-4.853,-7.322,0.587;0.341;-0.438
13:40:49,-4.685,-7.174,0.581;0.341;-0.452
13:40:51,-4.620,-7.561,0.590;0.347;-0.433
13:40:54,-4.793,-7.471,0.580;0.332;-0.439
13:40:58,-4.581,-7.442,0.595;0.339;-0.442
13:41:00,-4.621,-7.356,0.586;0.341;-0.439
13:41:01,-4.642,-7.492,0.589;0.339;-0.438
13:41:02,-3.875,-6.244,0.593;0.336;-0.442
13:41:04,-4.510,-8.230,0.566;0.343;-0.444
13:41:06,-4.777,-8.462,0.574;0.334;-0.444
13:41:07,-4.382,-8.388,0.571;0.327;-0.445
13:41:08,-4.462,-8.472,0.571;0.352;-0.440
13:41:09,-4.390,-8.356,0.575;0.338;-0.448
13:41:11,-4.334,-8.286,0.570;0.342;-0.461
13:41:12,-4.528,-8.609,0.574;0.331;-0.451
13:41:14,-4.390,-8.421,0.576;0.340;-0.449
13:41:15,-4.615,-8.573,0.580;0.333;-0.444
13:41:16,-4.628,-8.475,0.575;0.336;-0.438
13:41:19,-4.567,-8.549,0.577;0.335;-0.449
13:41:19,-4.584,-8.515,0.574;0.334;-0.443
13:41:20,-4.539,-8.492,0.573;0.336;-0.431
13:41:21,-4.584,-8.242,0.574;0.331;-0.428
13:41:22,-4.493,-8.492,0.581;0.336;-0.441
13:41:22,-4.425,-8.633,0.576;0.341;-0.435
13:41:24,-4.630,-8.506,0.572;0.331;-0.458
13:41:25,-4.572,-8.447,0.566;0.328;-0.447
13:41:26,-4.619,-8.435,0.580;0.334;-0.435
13:41:27,-4.523,-8.457,0.575;0.335;-0.452
13:41:28,-4.514,-8.735,0.572;0.340;-0.448
13:41:30,-4.488,-8.438,0.580;0.329;-0.445
13:41:31,-4.748,-8.482,0.583;0.338;-0.447
13:41:33,-4.451,-8.480,0.576;0.318;-0.462
13:41:34,-4.408,-8.740,0.572;0.319;-0.462
13:41:36,-4.453,-8.683,0.572;0.335;-0.456
13:41:37,-5.235,-12.074,0.607;0.327;-0.444
13:41:39,-4.725,-6.854,0.599;0.333;-0.438
13:41:40,-4.706,-7.160,0.591;0.330;-0.444
13:41:42,-4.712,-6.874,0.590;0.331;-0.436
13:41:43,-4.612,-6.772,0.592;0.334;-0.445
13:41:44,-4.629,-6.993,0.599;0.331;-0.429
13:41:45,-4.667,-6.950,0.598;0.336;-0.429
13:41:47,-4.893,-6.903,0.602;0.327;-0.440
13:41:48,-4.625,-6.635,0.588;0.317;-0.447
13:41:50,-4.987,-7.069,0.587;0.331;-0.431
13:41:50,34.453,5.747,0.599;0.329;-0.446
13:41:53,-4.666,-6.801,0.595;0.345;-0.433
13:41:53,-4.719,-6.952,0.601;0.334;-0.428
13:41:56,-4.325,-6.849,0.598;0.337;-0.454
13:41:56,-4.845,-6.672,0.600;0.338;-0.445
13:41:59,-5.170,-7.216,0.597;0.337;-0.445
13:41:59,-4.825,-6.839,0.600;0.338;-0.434
13:42:02,-4.645,-6.795,0.593;0.333;-0.436
13:42:02,-4.510,-18.912,0.581;0.331;-0.458
13:42:06,-4.612,-7.176,0.600;0.335;-0.440
13:42:07,-3.751,-7.265,0.599;0.338;-0.452
13:42:09,-3.642,-7.168,0.602;0.340;-0.442
13:42:10,-4.418,-7.269,0.595;0.338;-0.452
13:42:12,-3.622,-7.268,0.597;0.339;-0.455
13:42:12,-4.479,-7.123,0.594;0.348;-0.440
13:42:14,-3.624,-7.377,0.605;0.331;-0.444
13:42:15,-4.316,-7.284,0.595;0.339;-0.443
13:42:17,-4.392,-7.363,0.598;0.333;-0.444
13:42:18,-5.255,-9.803,0.588;0.339;-0.435
13:42:20,-5.340,-9.416,0.602;0.300;-0.419
13:42:21,-4.719,-11.485,0.604;0.312;-0.416
13:42:21,-4.680,-11.567,0.600;0.311;-0.414
13:42:22,-4.754,-11.349,0.598;0.306;-0.435
13:42:23,-4.822,-11.265,0.607;0.304;-0.426
13:42:24,-4.777,-11.331,0.598;0.313;-0.406
13:42:25,-4.975,-11.385,0.589;0.306;-0.419
13:42:26,-4.823,-11.507,0.597;0.308;-0.417
13:42:27,-4.817,-11.424,0.591;0.304;-0.440
13:42:29,-4.697,-11.549,0.593;0.305;-0.422
13:42:30,-4.629,-11.183,0.604;0.310;-0.426
13:42:32,-4.785,-11.490,0.598;0.308;-0.423
13:42:33,-4.465,-11.863,0.605;0.297;-0.434
13:42:35,-4.890,-11.685,0.597;0.304;-0.430
13:42:36,-4.757,-11.637,0.595;0.310;-0.419
13:42:37,-4.781,-11.338,0.599;0.309;-0.422
13:42:38,-4.719,-11.989,0.592;0.310;-0.413
13:42:39,-4.603,-11.380,0.606;0.298;-0.419
13:42:40,-4.912,-11.347,0.602;0.309;-0.424
13:42:41,-5.032,-11.463,0.603;0.308;-0.418
13:42:41,-4.725,-11.853,0.598;0.314;-0.412
13:42:42,-4.612,-11.456,0.596;0.315;-0.423
13:42:44,-4.952,-11.517,0.603;0.316;-0.427
13:42:45,-4.990,-11.609,0.596;0.311;-0.433
13:42:48,-4.667,-11.661,0.596;0.308;-0.417
13:42:49,-4.757,-11.496,0.600;0.313;-0.428
13:42:50,-4.019,-13.713,0.587;0.313;-0.452
13:42:52,-4.032,-12.720,0.584;0.311;-0.478
13:42:54,-4.019,-12.726,0.597;0.303;-0.473
13:42:55,-4.076,-12.679,0.592;0.297;-0.463
13:42:57,-3.879,-12.886,0.594;0.313;-0.462
13:42:58,-4.118,-12.499,0.592;0.300;-0.461
13:43:01,-3.717,-12.267,0.589;0.310;-0.486
13:43:03,-3.945,-9.319,0.581;0.325;-0.440
13:43:06,-4.712,-11.463,0.585;0.323;-0.439
13:43:07,-4.568,-11.415,0.577;0.316;-0.440
13:43:09,-4.492,-11.440,0.581;0.313;-0.438
13:43:10,-4.694,-11.381,0.577;0.324;-0.432
13:43:12,-4.528,-11.443,0.581;0.327;-0.432
13:43:13,-14.197,-9.513,0.578;0.327;-0.411
13:43:14,-4.975,-10.490,0.591;0.337;-0.416
13:43:16,-4.457,-10.496,0.578;0.333;-0.409
13:43:18,-4.502,-10.737,0.583;0.325;-0.437
13:43:19,-4.730,-10.600,0.588;0.333;-0.426
13:43:20,-4.626,-10.812,0.586;0.330;-0.424
13:43:21,-4.580,-10.565,0.575;0.326;-0.422
13:43:22,-4.687,-10.637,0.581;0.331;-0.423
13:43:23,-4.492,-10.570,0.581;0.319;-0.425
13:43:24,-5.073,-10.236,0.584;0.326;-0.409
13:43:26,-4.678,-10.459,0.580;0.327;-0.420
13:43:27,-4.712,-10.538,0.575;0.329;-0.415
13:43:29,-4.828,-10.598,0.579;0.337;-0.422
13:43:31,-4.671,-11.423,0.591;0.333;-0.421
13:43:33,-4.746,-10.891,0.581;0.330;-0.413
13:43:34,-4.621,-10.695,0.577;0.329;-0.413
13:43:37,-4.793,-10.601,0.582;0.327;-0.407
13:43:38,-4.678,-10.353,0.579;0.331;-0.417
13:43:39,-4.617,-10.439,0.573;0.326;-0.421
13:43:41,-4.682,-10.462,0.573;0.328;-0.426
13:43:43,-4.693,-10.692,0.583;0.323;-0.420
13:43:45,-4.843,-10.734,0.574;0.319;-0.430
13:43:46,-4.935,-10.845,0.580;0.324;-0.430
13:43:49,-4.756,-10.692,0.584;0.328;-0.442
13:43:50,-4.584,-10.386,0.573;0.324;-0.438
13:43:53,-4.740,-10.770,0.574;0.324;-0.414
13:43:54,-4.285,-10.865,0.582;0.318;-0.422
13:43:55,-4.781,-10.921,0.580;0.331;-0.426
13:43:56,-4.700,-10.606,0.586;0.332;-0.419
13:43:57,-4.671,-10.560,0.581;0.332;-0.426
13:43:58,-4.768,-10.820,0.573;0.319;-0.420
13:43:59,-4.819,-10.705,0.579;0.322;-0.424
13:44:01,-4.608,-10.605,0.582;0.335;-0.435
13:44:01,-4.773,-10.559,0.583;0.332;-0.416
13:44:03,-4.624,-10.543,0.581;0.331;-0.415
13:44:03,-4.769,-10.599,0.580;0.335;-0.419
13:44:06,-4.878,-10.675,0.584;0.330;-0.419
13:44:06,-4.612,-10.592,0.578;0.333;-0.436
13:44:08,-4.789,-10.645,0.582;0.323;-0.425
13:44:09,-4.692,-10.618,0.581;0.329;-0.429
13:44:11,-4.614,-10.732,0.583;0.328;-0.419
13:44:12,-4.477,-10.683,0.578;0.325;-0.419
13:44:14,-4.775,-11.048,0.577;0.338;-0.420
13:44:14,-4.705,-10.736,0.578;0.338;-0.427
13:44:17,-4.619,-10.747,0.582;0.334;-0.417
13:44:17,-4.565,-10.558,0.582;0.327;-0.419
13:44:20,-4.818,-10.599,0.569;0.324;-0.421
13:44:20,-4.632,-10.484,0.576;0.329;-0.407
13:44:23,-4.685,-10.671,0.576;0.336;-0.425
13:44:24,-4.732,-10.754,0.573;0.331;-0.415
13:44:25,-4.793,-10.673,0.571;0.327;-0.409
13:44:26,-4.775,-10.707,0.584;0.328;-0.401
13:44:28,-4.736,-10.607,0.576;0.317;-0.424
13:44:29,-4.597,-10.561,0.589;0.331;-0.416
13:44:30,-4.547,-10.665,0.574;0.321;-0.434
13:44:31,-4.766,-10.642,0.573;0.323;-0.424
13:44:32,-4.743,-10.311,0.576;0.324;-0.431
13:44:33,-4.679,-10.745,0.580;0.316;-0.427
13:44:35,-4.424,-10.718,0.577;0.320;-0.417
13:44:35,-4.718,-10.676,0.580;0.334;-0.429
13:44:37,-4.700,-10.522,0.579;0.332;-0.434
13:44:38,-4.662,-10.686,0.578;0.332;-0.428
13:44:39,-4.682,-10.836,0.574;0.325;-0.417
13:44:40,-4.786,-10.571,0.584;0.324;-0.419
13:44:41,-4.727,-10.765,0.583;0.333;-0.418
13:44:42,-4.522,-10.699,0.584;0.326;-0.410
13:44:44,-4.686,-10.641,0.586;0.326;-0.422
13:44:45,-4.695,-10.476,0.585;0.333;-0.418
13:44:47,-5.450,-12.118,0.579;0.326;-0.432
13:44:48,-4.570,-10.583,0.582;0.323;-0.424
13:44:50,-4.622,-10.690,0.582;0.324;-0.426
13:44:51,-4.825,-10.601,0.572;0.322;-0.432
13:44:52,-4.667,-10.268,0.572;0.325;-0.423
13:44:54,-5.136,-10.656,0.586;0.325;-0.426
13:44:56,-4.589,-10.541,0.577;0.328;-0.423
13:44:57,-4.477,-10.595,0.571;0.322;-0.430
13:44:59,-4.904,-10.731,0.579;0.336;-0.430
13:45:00,-4.527,-10.749,0.579;0.321;-0.421
13:45:02,-4.663,-10.616,0.575;0.317;-0.425
13:45:03,-4.549,-10.653,0.576;0.329;-0.430
13:45:04,-4.817,-10.948,0.582;0.323;-0.420
13:45:04,-4.681,-10.421,0.584;0.322;-0.435
13:45:05,-4.729,-10.784,0.579;0.322;-0.422
13:45:07,-4.572,-10.480,0.579;0.325;-0.433
13:45:08,-4.890,-10.761,0.580;0.323;-0.414
13:45:10,-4.628,-10.816,0.585;0.331;-0.414
13:45:11,-4.620,-10.615,0.579;0.326;-0.432
13:45:13,-4.633,-10.809,0.576;0.313;-0.419
13:45:13,-4.769,-10.586,0.576;0.313;-0.419
13:45:16,-4.986,-10.791,0.581;0.328;-0.431
13:45:16,-4.395,-11.536,0.584;0.333;-0.428
13:45:20,-4.765,-10.620,0.579;0.330;-0.422
13:45:20,-4.770,-10.657,0.588;0.327;-0.438
13:45:23,-4.546,-10.539,0.583;0.320;-0.422
13:45:23,-4.911,-10.999,0.581;0.330;-0.418
13:45:27,-4.730,-10.658,0.586;0.321;-0.417
13:45:28,-4.886,-10.578,0.589;0.334;-0.416
13:45:31,-4.917,-10.751,0.586;0.317;-0.433
13:45:31,-4.710,-10.642,0.578;0.317;-0.423
13:45:33,-4.862,-10.916,0.591;0.326;-0.413
13:45:33,-4.549,-10.553,0.585;0.318;-0.408
13:45:37,-4.593,-10.908,0.594;0.327;-0.413
13:45:37,-4.593,-11.031,0.594;0.327;-0.413
13:45:39,-4.596,-10.810,0.584;0.329;-0.422
13:45:39,-4.676,-10.577,0.584;0.327;-0.407
13:45:41,-4.738,-10.503,0.578;0.324;-0.424
13:45:41,-4.855,-10.777,0.579;0.323;-0.415
13:45:42,-4.611,-10.708,0.575;0.322;-0.413
13:45:43,-4.667,-10.723,0.581;0.321;-0.420
13:45:44,-4.750,-10.803,0.583;0.329;-0.419
13:45:44,-4.717,-10.685,0.581;0.321;-0.411
13:45:47,-4.593,-10.780,0.569;0.320;-0.434
13:45:48,-4.695,-10.699,0.581;0.324;-0.410
13:45:50,-4.777,-10.855,0.581;0.325;-0.431
13:45:51,-4.660,-10.572,0.579;0.323;-0.429
13:45:53,-3.756,-10.784,0.575;0.326;-0.422
13:45:54,-4.694,-10.634,0.575;0.326;-0.430
13:45:56,-4.639,-10.603,0.571;0.316;-0.427
13:45:58,-4.783,-10.390,0.588;0.320;-0.431
13:45:59,-3.650,-10.647,0.573;0.329;-0.433
13:46:00,-4.547,-10.584,0.575;0.325;-0.418
13:46:02,-4.614,-10.778,0.578;0.331;-0.417
13:46:03,-5.212,-10.461,0.579;0.315;-0.433
13:46:05,-4.559,-10.628,0.593;0.329;-0.416
13:46:07,-4.636,-10.650,0.588;0.326;-0.438
13:46:08,-4.767,-10.761,0.586;0.327;-0.431
13:46:09,-4.873,-10.875,0.586;0.318;-0.438
13:46:11,-4.985,-10.640,0.578;0.320;-0.424
13:46:12,-4.236,-9.973,0.572;0.327;-0.435
13:46:15,-4.298,-10.218,0.578;0.321;-0.420
13:46:16,-4.599,-10.639,0.579;0.333;-0.426
13:46:19,-4.545,-10.344,0.585;0.326;-0.423
13:46:19,-4.649,-10.908,0.581;0.319;-0.435
13:46:22,-4.612,-10.948,0.582;0.328;-0.430
13:46:22,-4.805,-10.978,0.585;0.331;-0.434
13:46:24,-4.972,-10.655,0.581;0.322;-0.435
13:46:25,-4.809,-10.242,0.582;0.334;-0.432
13:46:28,-4.881,-10.722,0.580;0.338;-0.433
13:46:29,-4.345,-10.373,0.588;0.327;-0.414
13:46:31,-4.537,-10.546,0.581;0.331;-0.422
13:46:32,-5.403,-10.736,0.585;0.328;-0.436
13:46:35,-4.588,-10.410,0.579;0.319;-0.437
13:46:35,-4.921,-10.490,0.587;0.326;-0.421
13:46:38,-4.458,-10.599,0.583;0.324;-0.418
13:46:38,-5.065,-10.786,0.577;0.328;-0.425
13:46:41,-4.669,-10.685,0.582;0.329;-0.422
13:46:42,-4.831,-10.531,0.587;0.329;-0.424
13:46:43,-5.157,-11.645,0.586;0.321;-0.422
13:46:44,-4.424,-10.670,0.580;0.330;-0.425
13:46:45,-4.737,-10.579,0.590;0.324;-0.419
13:46:45,-4.364,-10.758,0.588;0.329;-0.412
13:46:47,-4.859,-10.754,0.586;0.327;-0.419
13:46:48,-4.597,-10.693,0.585;0.329;-0.416
13:46:50,-4.563,-10.492,0.581;0.327;-0.431
13:46:51,-4.784,-10.597,0.585;0.327;-0.439
13:46:54,-4.619,-10.660,0.574;0.319;-0.434
13:46:55,-4.888,-10.712,0.580;0.330;-0.419
13:46:57,-4.516,-10.652,0.584;0.330;-0.431
13:46:58,-4.755,-10.699,0.581;0.321;-0.421
13:46:59,-4.755,-10.613,0.590;0.337;-0.418
13:47:00,-4.419,-10.810,0.583;0.325;-0.430
13:47:02,-4.691,-10.458,0.573;0.326;-0.424
13:47:03,-4.594,-10.598,0.581;0.324;-0.410
13:47:05,-4.816,-10.700,0.576;0.328;-0.436
13:47:05,-4.589,-10.638,0.578;0.320;-0.433
13:47:07,-4.718,-10.609,0.576;0.323;-0.418
13:47:08,-4.936,-10.718,0.579;0.321;-0.429
13:47:09,-4.895,-10.660,0.579;0.319;-0.431
13:47:10,-5.094,-10.624,0.587;0.328;-0.430
13:47:11,-4.629,-10.685,0.578;0.334;-0.426
13:47:12,-4.726,-10.544,0.586;0.326;-0.423
13:47:13,-4.790,-10.673,0.582;0.333;-0.435
13:47:14,-4.630,-10.540,0.572;0.330;-0.425
13:47:15,-4.662,-10.668,0.584;0.326;-0.432
13:47:16,-4.679,-10.690,0.585;0.326;-0.443
13:47:17,-4.919,-10.485,0.588;0.324;-0.425
13:47:19,-4.925,-10.859,0.584;0.323;-0.414
13:47:19,-4.687,-10.683,0.588;0.331;-0.424
13:47:22,-4.823,-11.576,0.581;0.325;-0.438
13:47:22,-5.353,-9.892,0.581;0.328;-0.429
13:47:25,-4.562,-10.581,0.581;0.332;-0.421
13:47:25,-4.617,-10.506,0.574;0.324;-0.424
13:47:28,-4.610,-10.659,0.580;0.319;-0.439
13:47:28,-4.595,-10.679,0.586;0.329;-0.441
13:47:31,-4.743,-10.678,0.579;0.332;-0.424
13:47:31,-4.609,-10.667,0.584;0.327;-0.427
13:47:34,-4.566,-11.520,0.587;0.331;-0.439
13:47:34,-4.647,-10.897,0.586;0.331;-0.427
13:47:37,-4.579,-10.438,0.582;0.324;-0.430
13:47:37,-4.785,-10.586,0.585;0.336;-0.419
13:47:39,-4.626,-10.508,0.583;0.328;-0.417
13:47:39,-4.777,-10.517,0.591;0.327;-0.417
13:47:41,-4.693,-10.505,0.592;0.327;-0.424
13:47:41,-4.733,-10.598,0.594;0.331;-0.407
13:47:43,-4.695,-10.612,0.590;0.328;-0.416
13:47:44,-4.640,-10.556,0.593;0.324;-0.412
13:47:45,-4.693,-10.537,0.586;0.329;-0.428
13:47:45,-4.738,-10.580,0.593;0.329;-0.423
13:47:48,-4.656,-10.743,0.587;0.326;-0.429
13:47:49,-4.695,-10.660,0.588;0.335;-0.421
13:47:50,-4.676,-10.513,0.592;0.326;-0.425
13:47:50,-4.695,-10.731,0.582;0.330;-0.424
13:47:52,-4.649,-10.623,0.591;0.328;-0.421
13:47:52,-4.868,-10.682,0.582;0.327;-0.420
13:47:53,-4.678,-10.657,0.591;0.326;-0.422
13:47:54,-4.631,-10.413,0.586;0.327;-0.435
13:47:55,-4.722,-10.527,0.592;0.321;-0.424
13:47:56,-4.708,-10.722,0.578;0.324;-0.408
13:47:58,-4.780,-10.728,0.588;0.319;-0.430
13:47:58,-4.476,-10.635,0.578;0.328;-0.440
13:48:00,-4.579,-10.614,0.584;0.334;-0.427
13:48:00,-4.718,-10.736,0.579;0.322;-0.421
13:48:01,-4.489,-10.793,0.588;0.320;-0.420
13:48:02,-4.559,-10.421,0.586;0.323;-0.427
13:48:04,-4.608,-10.557,0.584;0.324;-0.415
13:48:05,-4.740,-10.467,0.594;0.331;-0.426
13:48:05,-4.607,-10.763,0.584;0.333;-0.413
13:48:07,-4.634,-10.530,0.588;0.326;-0.430
13:48:08,-4.603,-10.340,0.584;0.331;-0.410
13:48:09,-4.566,-10.639,0.592;0.328;-0.427
13:48:09,-4.608,-10.638,0.594;0.330;-0.429
